filename,split
ILSVRC2012_val_00000852.JPEG,train
dragon_10117.png,train
dragon_19242.png,train
dragon_24967.png,train
ILSVRC2012_val_00000483.JPEG,train
dragon_18267.png,train
dragon_09817.png,train
dragon_16867.png,train
ILSVRC2012_val_00000006.JPEG,train
ILSVRC2012_val_00000499.JPEG,train
dragon_10667.png,train
dragon_19292.png,train
dragon_06092.png,train
ILSVRC2012_val_00000945.JPEG,train
ILSVRC2012_val_00000721.JPEG,train
dragon_14867.png,train
dragon_13767.png,train
dragon_16667.png,train
dragon_18167.png,train
ILSVRC2012_val_00000553.JPEG,train
dragon_13367.png,train
ILSVRC2012_val_00000193.JPEG,train
dragon_11567.png,train
dragon_03942.png,train
dragon_19817.png,train
dragon_06842.png,train
dragon_22692.png,train
dragon_14442.png,train
ILSVRC2012_val_00000060.JPEG,train
dragon_08542.png,train
ILSVRC2012_val_00000836.JPEG,train
dragon_03717.png,train
ILSVRC2012_val_00000990.JPEG,train
ILSVRC2012_val_00000539.JPEG,train
ILSVRC2012_val_00000142.JPEG,train
dragon_02067.png,train
ILSVRC2012_val_00000996.JPEG,train
dragon_05567.png,train
dragon_17792.png,train
dragon_22067.png,train
dragon_07767.png,train
dragon_04217.png,train
dragon_23692.png,train
ILSVRC2012_val_00000341.JPEG,train
ILSVRC2012_val_00000692.JPEG,train
dragon_17017.png,train
dragon_01967.png,train
dragon_02642.png,train
dragon_21317.png,train
dragon_01067.png,train
ILSVRC2012_val_00000565.JPEG,train
dragon_18117.png,train
dragon_24167.png,train
ILSVRC2012_val_00000135.JPEG,train
ILSVRC2012_val_00000905.JPEG,train
dragon_10617.png,train
dragon_06667.png,train
dragon_19317.png,train
dragon_21717.png,train
ILSVRC2012_val_00000775.JPEG,train
ILSVRC2012_val_00000795.JPEG,train
dragon_13992.png,train
ILSVRC2012_val_00000409.JPEG,train
dragon_20692.png,train
dragon_05967.png,train
ILSVRC2012_val_00000744.JPEG,train
ILSVRC2012_val_00000518.JPEG,train
dragon_15242.png,train
dragon_00892.png,train
ILSVRC2012_val_00000981.JPEG,train
ILSVRC2012_val_00000211.JPEG,train
ILSVRC2012_val_00000388.JPEG,train
ILSVRC2012_val_00000190.JPEG,train
ILSVRC2012_val_00000331.JPEG,train
ILSVRC2012_val_00000912.JPEG,train
dragon_21292.png,train
dragon_18867.png,train
dragon_13042.png,train
dragon_09592.png,train
ILSVRC2012_val_00000700.JPEG,train
ILSVRC2012_val_00000212.JPEG,train
ILSVRC2012_val_00000482.JPEG,train
dragon_24917.png,train
dragon_20067.png,train
dragon_15092.png,train
dragon_05892.png,train
ILSVRC2012_val_00000344.JPEG,train
ILSVRC2012_val_00000592.JPEG,train
dragon_12067.png,train
ILSVRC2012_val_00000839.JPEG,train
ILSVRC2012_val_00000298.JPEG,train
ILSVRC2012_val_00000781.JPEG,train
ILSVRC2012_val_00000358.JPEG,train
ILSVRC2012_val_00000122.JPEG,train
ILSVRC2012_val_00000864.JPEG,train
ILSVRC2012_val_00000998.JPEG,train
dragon_01417.png,train
dragon_00467.png,train
ILSVRC2012_val_00000246.JPEG,train
ILSVRC2012_val_00000195.JPEG,train
ILSVRC2012_val_00000020.JPEG,train
ILSVRC2012_val_00000010.JPEG,train
ILSVRC2012_val_00000570.JPEG,train
ILSVRC2012_val_00000061.JPEG,train
dragon_20517.png,train
dragon_22142.png,train
ILSVRC2012_val_00000417.JPEG,train
dragon_08792.png,train
dragon_02292.png,train
ILSVRC2012_val_00000568.JPEG,train
dragon_13267.png,train
ILSVRC2012_val_00000116.JPEG,train
dragon_11867.png,train
ILSVRC2012_val_00000277.JPEG,train
dragon_13942.png,train
ILSVRC2012_val_00000275.JPEG,train
dragon_06192.png,train
dragon_17667.png,train
dragon_16142.png,train
dragon_11517.png,train
ILSVRC2012_val_00000100.JPEG,train
ILSVRC2012_val_00000765.JPEG,train
dragon_11267.png,train
ILSVRC2012_val_00000430.JPEG,train
dragon_10492.png,train
ILSVRC2012_val_00000065.JPEG,train
dragon_24367.png,train
dragon_02517.png,train
ILSVRC2012_val_00000546.JPEG,train
ILSVRC2012_val_00000745.JPEG,train
ILSVRC2012_val_00000021.JPEG,train
ILSVRC2012_val_00000563.JPEG,train
dragon_18067.png,train
dragon_04317.png,train
dragon_09667.png,train
dragon_12842.png,train
ILSVRC2012_val_00000279.JPEG,train
dragon_22492.png,train
ILSVRC2012_val_00000783.JPEG,train
ILSVRC2012_val_00000400.JPEG,train
ILSVRC2012_val_00000809.JPEG,train
ILSVRC2012_val_00000408.JPEG,train
dragon_24942.png,train
ILSVRC2012_val_00000943.JPEG,train
dragon_00792.png,train
ILSVRC2012_val_00000645.JPEG,train
dragon_07592.png,train
dragon_24767.png,train
ILSVRC2012_val_00000308.JPEG,train
dragon_24467.png,train
ILSVRC2012_val_00000663.JPEG,train
ILSVRC2012_val_00000125.JPEG,train
dragon_10142.png,train
ILSVRC2012_val_00000300.JPEG,train
ILSVRC2012_val_00000399.JPEG,train
dragon_05167.png,train
dragon_12467.png,train
dragon_15567.png,train
ILSVRC2012_val_00000583.JPEG,train
ILSVRC2012_val_00000110.JPEG,train
dragon_01817.png,train
dragon_21992.png,train
dragon_08117.png,train
dragon_17142.png,train
ILSVRC2012_val_00000625.JPEG,train
ILSVRC2012_val_00000240.JPEG,train
dragon_18367.png,train
dragon_09767.png,train
dragon_18042.png,train
dragon_16642.png,train
ILSVRC2012_val_00000718.JPEG,train
dragon_24092.png,train
dragon_19942.png,train
ILSVRC2012_val_00000079.JPEG,train
dragon_20117.png,train
ILSVRC2012_val_00000995.JPEG,train
ILSVRC2012_val_00000238.JPEG,train
dragon_12167.png,train
ILSVRC2012_val_00000615.JPEG,train
dragon_23017.png,train
ILSVRC2012_val_00000014.JPEG,train
ILSVRC2012_val_00000993.JPEG,train
dragon_22842.png,train
dragon_18842.png,train
ILSVRC2012_val_00000454.JPEG,train
dragon_09967.png,train
ILSVRC2012_val_00000293.JPEG,train
ILSVRC2012_val_00000370.JPEG,train
ILSVRC2012_val_00000031.JPEG,train
dragon_11467.png,train
dragon_01717.png,train
ILSVRC2012_val_00000937.JPEG,train
ILSVRC2012_val_00000750.JPEG,train
dragon_05192.png,train
ILSVRC2012_val_00000247.JPEG,train
ILSVRC2012_val_00000016.JPEG,train
ILSVRC2012_val_00000173.JPEG,train
dragon_07842.png,train
dragon_19067.png,train
ILSVRC2012_val_00000510.JPEG,train
ILSVRC2012_val_00000743.JPEG,train
ILSVRC2012_val_00000423.JPEG,train
ILSVRC2012_val_00000788.JPEG,train
dragon_18592.png,train
ILSVRC2012_val_00000974.JPEG,train
dragon_24117.png,train
ILSVRC2012_val_00000412.JPEG,train
dragon_14017.png,train
ILSVRC2012_val_00000154.JPEG,train
ILSVRC2012_val_00000449.JPEG,train
dragon_01942.png,train
dragon_07917.png,train
dragon_17817.png,train
ILSVRC2012_val_00000189.JPEG,train
dragon_11942.png,train
dragon_07992.png,train
ILSVRC2012_val_00000994.JPEG,train
ILSVRC2012_val_00000315.JPEG,train
dragon_19767.png,train
ILSVRC2012_val_00000214.JPEG,train
ILSVRC2012_val_00000890.JPEG,train
dragon_00142.png,train
ILSVRC2012_val_00000560.JPEG,train
ILSVRC2012_val_00000789.JPEG,train
dragon_08992.png,train
ILSVRC2012_val_00000600.JPEG,train
dragon_20542.png,train
ILSVRC2012_val_00000631.JPEG,train
dragon_20842.png,train
ILSVRC2012_val_00000688.JPEG,train
ILSVRC2012_val_00000533.JPEG,train
ILSVRC2012_val_00000895.JPEG,train
dragon_01342.png,train
dragon_24267.png,train
dragon_16067.png,train
ILSVRC2012_val_00000073.JPEG,train
ILSVRC2012_val_00000871.JPEG,train
ILSVRC2012_val_00000138.JPEG,train
dragon_05867.png,train
ILSVRC2012_val_00000612.JPEG,train
dragon_03642.png,train
dragon_12217.png,train
dragon_21042.png,train
ILSVRC2012_val_00000557.JPEG,train
ILSVRC2012_val_00000438.JPEG,train
ILSVRC2012_val_00000702.JPEG,train
dragon_24692.png,train
ILSVRC2012_val_00000152.JPEG,train
ILSVRC2012_val_00000176.JPEG,train
dragon_20817.png,train
ILSVRC2012_val_00000301.JPEG,train
dragon_13817.png,train
ILSVRC2012_val_00000072.JPEG,train
dragon_05367.png,train
ILSVRC2012_val_00000472.JPEG,train
ILSVRC2012_val_00000064.JPEG,train
dragon_11667.png,train
dragon_18767.png,train
dragon_07892.png,train
dragon_17117.png,train
dragon_22217.png,train
dragon_12592.png,train
ILSVRC2012_val_00000585.JPEG,train
ILSVRC2012_val_00000479.JPEG,train
dragon_03392.png,train
dragon_06967.png,train
ILSVRC2012_val_00000497.JPEG,train
dragon_09717.png,train
dragon_04842.png,train
ILSVRC2012_val_00000916.JPEG,train
dragon_16342.png,train
dragon_08392.png,train
ILSVRC2012_val_00000350.JPEG,train
dragon_19267.png,train
dragon_15392.png,train
ILSVRC2012_val_00000932.JPEG,train
dragon_09567.png,train
dragon_02692.png,train
ILSVRC2012_val_00000026.JPEG,train
dragon_04242.png,train
dragon_08192.png,train
dragon_08367.png,train
ILSVRC2012_val_00000504.JPEG,train
dragon_21642.png,train
ILSVRC2012_val_00000219.JPEG,train
dragon_07292.png,train
dragon_23892.png,train
ILSVRC2012_val_00000868.JPEG,train
ILSVRC2012_val_00000855.JPEG,train
dragon_06367.png,train
dragon_21592.png,train
ILSVRC2012_val_00000304.JPEG,train
ILSVRC2012_val_00000366.JPEG,train
ILSVRC2012_val_00000922.JPEG,train
dragon_23392.png,train
dragon_08967.png,train
ILSVRC2012_val_00000597.JPEG,train
ILSVRC2012_val_00000715.JPEG,train
dragon_22317.png,train
dragon_20192.png,train
dragon_12542.png,train
ILSVRC2012_val_00000094.JPEG,train
dragon_01492.png,train
ILSVRC2012_val_00000357.JPEG,train
dragon_12317.png,train
ILSVRC2012_val_00000917.JPEG,train
dragon_10692.png,train
dragon_15742.png,train
ILSVRC2012_val_00000058.JPEG,train
dragon_06492.png,train
ILSVRC2012_val_00000108.JPEG,train
dragon_05267.png,train
ILSVRC2012_val_00000562.JPEG,train
dragon_06792.png,train
dragon_07717.png,train
dragon_00492.png,train
ILSVRC2012_val_00000077.JPEG,train
ILSVRC2012_val_00000451.JPEG,train
dragon_06892.png,train
ILSVRC2012_val_00000508.JPEG,train
ILSVRC2012_val_00000314.JPEG,train
dragon_13067.png,train
ILSVRC2012_val_00000720.JPEG,train
ILSVRC2012_val_00000977.JPEG,train
dragon_23542.png,train
ILSVRC2012_val_00000101.JPEG,train
ILSVRC2012_val_00000746.JPEG,train
ILSVRC2012_val_00000052.JPEG,train
ILSVRC2012_val_00000717.JPEG,train
ILSVRC2012_val_00000099.JPEG,train
ILSVRC2012_val_00000028.JPEG,train
ILSVRC2012_val_00000326.JPEG,train
dragon_21242.png,train
dragon_18342.png,train
ILSVRC2012_val_00000803.JPEG,train
dragon_23817.png,train
dragon_15792.png,train
dragon_23767.png,train
dragon_07867.png,train
ILSVRC2012_val_00000819.JPEG,train
ILSVRC2012_val_00000729.JPEG,train
ILSVRC2012_val_00000123.JPEG,train
ILSVRC2012_val_00000167.JPEG,train
dragon_05067.png,train
ILSVRC2012_val_00000188.JPEG,train
dragon_06042.png,train
ILSVRC2012_val_00000883.JPEG,train
dragon_16467.png,train
ILSVRC2012_val_00000936.JPEG,train
dragon_11167.png,train
dragon_16567.png,train
ILSVRC2012_val_00000174.JPEG,train
dragon_24542.png,train
dragon_05092.png,train
ILSVRC2012_val_00000989.JPEG,train
dragon_16042.png,train
dragon_06642.png,train
ILSVRC2012_val_00000847.JPEG,train
dragon_20717.png,train
ILSVRC2012_val_00000365.JPEG,train
dragon_18317.png,train
ILSVRC2012_val_00000591.JPEG,train
dragon_19617.png,train
ILSVRC2012_val_00000541.JPEG,train
ILSVRC2012_val_00000682.JPEG,train
dragon_03817.png,train
dragon_23992.png,train
ILSVRC2012_val_00000081.JPEG,train
ILSVRC2012_val_00000759.JPEG,train
ILSVRC2012_val_00000463.JPEG,train
ILSVRC2012_val_00000948.JPEG,train
dragon_12942.png,train
dragon_00717.png,train
ILSVRC2012_val_00000103.JPEG,train
dragon_22517.png,train
dragon_20217.png,train
dragon_10867.png,train
dragon_07242.png,train
ILSVRC2012_val_00000926.JPEG,train
ILSVRC2012_val_00000693.JPEG,train
dragon_07617.png,train
dragon_13792.png,train
ILSVRC2012_val_00000618.JPEG,train
dragon_04442.png,train
dragon_06817.png,train
ILSVRC2012_val_00000352.JPEG,train
ILSVRC2012_val_00000925.JPEG,train
dragon_16942.png,train
ILSVRC2012_val_00000853.JPEG,train
dragon_01192.png,train
ILSVRC2012_val_00000731.JPEG,train
ILSVRC2012_val_00000398.JPEG,train
ILSVRC2012_val_00000224.JPEG,train
dragon_05317.png,train
dragon_15142.png,train
dragon_09442.png,train
dragon_21217.png,train
dragon_20142.png,train
ILSVRC2012_val_00000983.JPEG,train
ILSVRC2012_val_00000199.JPEG,train
dragon_03667.png,train
dragon_23192.png,train
ILSVRC2012_val_00000033.JPEG,train
ILSVRC2012_val_00000480.JPEG,train
ILSVRC2012_val_00000540.JPEG,train
dragon_17267.png,train
dragon_15592.png,train
ILSVRC2012_val_00000392.JPEG,train
dragon_08467.png,train
ILSVRC2012_val_00000395.JPEG,train
ILSVRC2012_val_00000923.JPEG,train
dragon_14117.png,train
ILSVRC2012_val_00000121.JPEG,train
dragon_20942.png,train
ILSVRC2012_val_00000233.JPEG,train
ILSVRC2012_val_00000242.JPEG,train
ILSVRC2012_val_00000874.JPEG,train
dragon_08042.png,train
ILSVRC2012_val_00000634.JPEG,train
ILSVRC2012_val_00000620.JPEG,train
dragon_05392.png,train
dragon_08017.png,train
dragon_00767.png,train
dragon_15767.png,train
dragon_04042.png,train
ILSVRC2012_val_00000248.JPEG,train
dragon_15517.png,train
dragon_16217.png,train
ILSVRC2012_val_00000950.JPEG,train
dragon_20792.png,train
dragon_15817.png,train
dragon_17642.png,train
ILSVRC2012_val_00000516.JPEG,train
ILSVRC2012_val_00000163.JPEG,train
ILSVRC2012_val_00000530.JPEG,train
dragon_19042.png,train
dragon_06392.png,train
dragon_07317.png,train
dragon_10342.png,train
dragon_08142.png,train
ILSVRC2012_val_00000348.JPEG,train
ILSVRC2012_val_00000944.JPEG,train
ILSVRC2012_val_00000336.JPEG,train
dragon_08342.png,train
ILSVRC2012_val_00000303.JPEG,train
ILSVRC2012_val_00000057.JPEG,train
ILSVRC2012_val_00000727.JPEG,train
dragon_23567.png,train
ILSVRC2012_val_00000582.JPEG,train
dragon_05292.png,train
ILSVRC2012_val_00000220.JPEG,train
dragon_12492.png,train
dragon_15717.png,train
dragon_06567.png,train
dragon_03492.png,train
ILSVRC2012_val_00000382.JPEG,train
ILSVRC2012_val_00000831.JPEG,train
ILSVRC2012_val_00000709.JPEG,train
ILSVRC2012_val_00000735.JPEG,train
ILSVRC2012_val_00000488.JPEG,train
dragon_05467.png,train
dragon_02367.png,train
ILSVRC2012_val_00000311.JPEG,train
dragon_21567.png,train
dragon_22667.png,train
dragon_08242.png,train
dragon_09192.png,train
dragon_02192.png,train
ILSVRC2012_val_00000184.JPEG,train
ILSVRC2012_val_00000290.JPEG,train
ILSVRC2012_val_00000684.JPEG,train
dragon_08942.png,train
ILSVRC2012_val_00000919.JPEG,train
ILSVRC2012_val_00000155.JPEG,train
ILSVRC2012_val_00000355.JPEG,train
dragon_10442.png,train
dragon_20392.png,train
dragon_17217.png,train
ILSVRC2012_val_00000786.JPEG,train
ILSVRC2012_val_00000679.JPEG,train
ILSVRC2012_val_00000265.JPEG,train
ILSVRC2012_val_00000038.JPEG,train
dragon_16767.png,train
ILSVRC2012_val_00000810.JPEG,train
ILSVRC2012_val_00000425.JPEG,train
dragon_03342.png,train
ILSVRC2012_val_00000899.JPEG,train
dragon_20992.png,train
ILSVRC2012_val_00000761.JPEG,train
ILSVRC2012_val_00000498.JPEG,train
ILSVRC2012_val_00000605.JPEG,train
ILSVRC2012_val_00000012.JPEG,train
dragon_11217.png,train
ILSVRC2012_val_00000362.JPEG,train
ILSVRC2012_val_00000573.JPEG,train
ILSVRC2012_val_00000080.JPEG,train
ILSVRC2012_val_00000972.JPEG,train
ILSVRC2012_val_00000221.JPEG,train
ILSVRC2012_val_00000367.JPEG,train
dragon_22342.png,train
dragon_12292.png,train
dragon_03692.png,train
dragon_18017.png,train
dragon_04992.png,train
ILSVRC2012_val_00000813.JPEG,train
ILSVRC2012_val_00000551.JPEG,train
dragon_08292.png,train
ILSVRC2012_val_00000762.JPEG,train
dragon_09292.png,train
dragon_13092.png,train
ILSVRC2012_val_00000728.JPEG,train
dragon_10392.png,train
ILSVRC2012_val_00000818.JPEG,train
dragon_01617.png,train
dragon_00117.png,train
dragon_15842.png,train
dragon_16192.png,train
dragon_03442.png,train
dragon_17317.png,train
ILSVRC2012_val_00000050.JPEG,train
ILSVRC2012_val_00000083.JPEG,train
dragon_04542.png,train
dragon_22567.png,train
ILSVRC2012_val_00000511.JPEG,train
dragon_08317.png,train
dragon_07667.png,train
ILSVRC2012_val_00000416.JPEG,train
ILSVRC2012_val_00000694.JPEG,train
ILSVRC2012_val_00000204.JPEG,train
dragon_21817.png,train
dragon_02042.png,train
ILSVRC2012_val_00000484.JPEG,train
dragon_07642.png,train
ILSVRC2012_val_00000641.JPEG,train
ILSVRC2012_val_00000066.JPEG,train
dragon_23217.png,train
ILSVRC2012_val_00000534.JPEG,train
dragon_00392.png,train
ILSVRC2012_val_00000608.JPEG,train
dragon_10892.png,train
ILSVRC2012_val_00000772.JPEG,train
dragon_18492.png,train
ILSVRC2012_val_00000528.JPEG,train
ILSVRC2012_val_00000776.JPEG,train
ILSVRC2012_val_00000719.JPEG,train
ILSVRC2012_val_00000675.JPEG,train
dragon_14742.png,train
dragon_23667.png,train
dragon_01792.png,train
ILSVRC2012_val_00000373.JPEG,train
ILSVRC2012_val_00000668.JPEG,train
dragon_15192.png,train
dragon_06742.png,train
dragon_23492.png,train
dragon_05942.png,train
ILSVRC2012_val_00000437.JPEG,train
ILSVRC2012_val_00000489.JPEG,train
ILSVRC2012_val_00000595.JPEG,train
dragon_15267.png,train
dragon_09067.png,train
dragon_14692.png,train
dragon_19867.png,train
dragon_05642.png,train
ILSVRC2012_val_00000457.JPEG,train
ILSVRC2012_val_00000527.JPEG,train
ILSVRC2012_val_00000345.JPEG,train
ILSVRC2012_val_00000780.JPEG,train
ILSVRC2012_val_00000124.JPEG,train
ILSVRC2012_val_00000892.JPEG,train
ILSVRC2012_val_00000166.JPEG,train
dragon_02942.png,train
ILSVRC2012_val_00000492.JPEG,train
ILSVRC2012_val_00000862.JPEG,train
dragon_22192.png,train
dragon_20467.png,train
ILSVRC2012_val_00000893.JPEG,train
ILSVRC2012_val_00000185.JPEG,train
ILSVRC2012_val_00000816.JPEG,train
ILSVRC2012_val_00000200.JPEG,train
ILSVRC2012_val_00000867.JPEG,train
dragon_00967.png,train
ILSVRC2012_val_00000891.JPEG,train
dragon_13642.png,train
dragon_04642.png,train
ILSVRC2012_val_00000447.JPEG,train
ILSVRC2012_val_00000282.JPEG,train
ILSVRC2012_val_00000372.JPEG,train
dragon_20642.png,train
ILSVRC2012_val_00000880.JPEG,train
ILSVRC2012_val_00000197.JPEG,train
dragon_06692.png,train
ILSVRC2012_val_00000241.JPEG,train
dragon_11367.png,train
dragon_00667.png,train
dragon_16442.png,train
dragon_09917.png,train
ILSVRC2012_val_00000656.JPEG,train
ILSVRC2012_val_00000102.JPEG,train
ILSVRC2012_val_00000758.JPEG,train
dragon_02742.png,train
dragon_22942.png,train
ILSVRC2012_val_00000628.JPEG,train
ILSVRC2012_val_00000566.JPEG,train
ILSVRC2012_val_00000716.JPEG,train
dragon_12717.png,train
dragon_01842.png,train
dragon_21867.png,train
ILSVRC2012_val_00000468.JPEG,train
dragon_08067.png,train
ILSVRC2012_val_00000509.JPEG,train
ILSVRC2012_val_00000603.JPEG,train
ILSVRC2012_val_00000964.JPEG,train
dragon_24817.png,train
dragon_02492.png,train
ILSVRC2012_val_00000544.JPEG,train
dragon_14267.png,train
ILSVRC2012_val_00000713.JPEG,train
ILSVRC2012_val_00000470.JPEG,train
ILSVRC2012_val_00001000.JPEG,train
dragon_05917.png,train
ILSVRC2012_val_00000638.JPEG,train
dragon_09867.png,train
dragon_04667.png,train
dragon_18292.png,train
dragon_04417.png,train
dragon_23742.png,train
dragon_22267.png,train
dragon_08567.png,train
ILSVRC2012_val_00000954.JPEG,train
dragon_02242.png,train
ILSVRC2012_val_00000071.JPEG,train
dragon_16967.png,train
ILSVRC2012_val_00000739.JPEG,train
ILSVRC2012_val_00000337.JPEG,train
dragon_14417.png,train
ILSVRC2012_val_00000068.JPEG,train
ILSVRC2012_val_00000751.JPEG,train
dragon_22992.png,train
ILSVRC2012_val_00000782.JPEG,train
dragon_16492.png,train
ILSVRC2012_val_00000466.JPEG,train
dragon_05242.png,train
dragon_00242.png,train
dragon_05417.png,train
dragon_14242.png,train
dragon_08667.png,train
ILSVRC2012_val_00000317.JPEG,train
ILSVRC2012_val_00000035.JPEG,train
dragon_22867.png,train
ILSVRC2012_val_00000056.JPEG,train
ILSVRC2012_val_00000942.JPEG,train
ILSVRC2012_val_00000415.JPEG,train
ILSVRC2012_val_00000404.JPEG,train
ILSVRC2012_val_00000587.JPEG,train
ILSVRC2012_val_00000206.JPEG,train
dragon_02167.png,train
ILSVRC2012_val_00000654.JPEG,train
dragon_06017.png,train
ILSVRC2012_val_00000393.JPEG,train
ILSVRC2012_val_00000269.JPEG,train
ILSVRC2012_val_00000266.JPEG,train
ILSVRC2012_val_00000232.JPEG,train
dragon_10267.png,train
dragon_17967.png,train
ILSVRC2012_val_00000535.JPEG,train
dragon_01767.png,train
dragon_05792.png,train
ILSVRC2012_val_00000439.JPEG,train
dragon_21842.png,train
ILSVRC2012_val_00000686.JPEG,train
dragon_14567.png,train
ILSVRC2012_val_00000825.JPEG,train
dragon_13217.png,train
ILSVRC2012_val_00000639.JPEG,train
dragon_04392.png,train
ILSVRC2012_val_00000555.JPEG,train
dragon_02417.png,train
dragon_19692.png,train
dragon_21142.png,train
ILSVRC2012_val_00000564.JPEG,train
dragon_01642.png,train
ILSVRC2012_val_00000086.JPEG,train
dragon_15917.png,train
ILSVRC2012_val_00000542.JPEG,train
dragon_18692.png,train
ILSVRC2012_val_00000973.JPEG,train
dragon_24567.png,train
ILSVRC2012_val_00000655.JPEG,train
dragon_20367.png,train
dragon_04867.png,train
dragon_08767.png,train
dragon_08692.png,train
ILSVRC2012_val_00000837.JPEG,train
dragon_10742.png,train
dragon_01567.png,train
ILSVRC2012_val_00000002.JPEG,train
ILSVRC2012_val_00000464.JPEG,train
dragon_07192.png,train
ILSVRC2012_val_00000351.JPEG,train
ILSVRC2012_val_00000446.JPEG,train
ILSVRC2012_val_00000271.JPEG,train
ILSVRC2012_val_00000706.JPEG,train
dragon_24617.png,train
ILSVRC2012_val_00000753.JPEG,train
ILSVRC2012_val_00000812.JPEG,train
dragon_11842.png,train
dragon_01217.png,train
ILSVRC2012_val_00000633.JPEG,train
dragon_02667.png,train
dragon_20417.png,train
ILSVRC2012_val_00000414.JPEG,train
dragon_07792.png,train
dragon_07442.png,train
ILSVRC2012_val_00000697.JPEG,train
dragon_10942.png,train
dragon_24317.png,train
ILSVRC2012_val_00000617.JPEG,train
dragon_19117.png,train
ILSVRC2012_val_00000621.JPEG,train
dragon_16417.png,train
ILSVRC2012_val_00000801.JPEG,train
ILSVRC2012_val_00000044.JPEG,train
dragon_21167.png,train
dragon_03092.png,train
dragon_04092.png,train
ILSVRC2012_val_00000791.JPEG,train
ILSVRC2012_val_00000170.JPEG,train
ILSVRC2012_val_00000741.JPEG,train
ILSVRC2012_val_00000428.JPEG,train
dragon_02617.png,train
